WKT,radio,mcc,net,area,cell,unit,longitude,latitude,range,samples,changeable,created,updated,averageSig,shape_X,shape_Y
POINT (-66.1157230002162 18.1418610003849),UMTS,330,110,41002,1059609,,-66.115723,18.141861,6055,14,1,1361392582,1369816484,,-66.115723,18.141861
POINT (-66.1122890001372 18.1377410001471),UMTS,330,110,41004,1227150,,-66.112289,18.137741,1802,9,1,1361397949,1490687904,,-66.112289,18.137741
POINT (-66.1550580002265 18.1106679999283),UMTS,330,110,41004,1198679,,-66.155058,18.110668,4619,7,1,1361398599,1489353211,,-66.155058,18.110668
POINT (-66.1641929997072 18.1060969995769),UMTS,330,110,41004,1198649,,-66.164193,18.106097,4493,16,1,1361398677,1489353211,,-66.164193,18.106097
POINT (-66.175778999801 18.1027760002123),UMTS,330,110,41004,1198650,,-66.175779,18.102776,6895,13,1,1361398825,1489353170,,-66.175779,18.102776
POINT (-66.1902499998376 18.098337999699),UMTS,330,110,41004,1198579,,-66.19025,18.098338,3459,13,1,1361399081,1489353170,,-66.19025,18.098338
POINT (-66.1837005602326 18.1020355200233),GSM,330,110,43,36212,,-66.18370056,18.10203552,1000,1,1,1361399757,1361379957,,-66.18370056,18.10203552
POINT (-66.2725049997059 18.1281300002993),GSM,330,110,43,36112,,-66.272505,18.12813,4429,3,1,1361399804,1452115814,,-66.272505,18.12813
POINT (-66.2386319997669 18.1168669998123),UMTS,330,110,41004,1198479,,-66.238632,18.116867,1529,5,1,1361399868,1435354394,,-66.238632,18.116867
POINT (-66.2619779998847 18.1171419999034),UMTS,330,110,41004,1197649,,-66.261978,18.117142,1069,8,1,1361400008,1381914799,,-66.261978,18.117142
POINT (-66.2820279999922 18.1259319996621),UMTS,330,110,41004,1197650,,-66.282028,18.125932,3870,5,1,1361400077,1381239451,,-66.282028,18.125932
POINT (-66.6039280002769 18.4288790000659),UMTS,330,110,51004,1009642,,-66.603928,18.428879,1154,5,1,1361471901,1459749900,,-66.603928,18.428879
POINT (-66.6066750001511 18.3914570001405),UMTS,330,110,51004,1009672,,-66.606675,18.391457,13254,4,1,1361472416,1462661869,,-66.606675,18.391457
POINT (-66.1425018303951 18.1281280496698),UMTS,330,110,41004,1198879,,-66.14250183,18.12812805,1000,1,1,1361540252,1361520452,,-66.14250183,18.12812805
POINT (-66.1335749996865 18.1246950001741),UMTS,330,110,41004,1227181,,-66.133575,18.124695,1000,2,1,1361540314,1434830965,,-66.133575,18.124695
POINT (-66.2345123295803 18.2118988001895),UMTS,330,110,51004,1001372,,-66.23451233,18.2118988,1000,1,1,1361655628,1361635828,,-66.23451233,18.2118988
POINT (-66.0233680004328 18.2323290003831),GSM,330,110,43,49312,,-66.023368,18.232329,6355,8,1,1361900088,1483672379,,-66.023368,18.232329
POINT (-67.1650139995963 18.2827220004201),UMTS,330,110,51002,816534,,-67.165014,18.282722,6647,7,1,1361916268,1489242203,,-67.165014,18.282722
POINT (-66.1225890002821 18.4384920000059),UMTS,330,110,51003,853399,,-66.122589,18.438492,1000,2,1,1361919543,1382156252,,-66.122589,18.438492
POINT (-66.1260223402588 18.4384918201415),UMTS,330,110,51003,853400,,-66.12602234,18.43849182,1000,1,1,1361919602,1361899802,,-66.12602234,18.43849182
POINT (-66.1383819596597 18.4275054897866),UMTS,330,110,51003,853299,,-66.13838196,18.42750549,1000,1,1,1361919723,1361899923,,-66.13838196,18.42750549
POINT (-66.1418150001621 18.4261320001917),UMTS,330,110,51003,896600,,-66.141815,18.426132,1000,2,1,1361919782,1374155776,,-66.141815,18.426132
POINT (-66.0807037396858 18.4453582797609),GSM,330,110,65534,1538,,-66.08070374,18.44535828,1000,5,1,1362017094,1361998761,,-66.08070374,18.44535828
POINT (-66.0807037396858 18.4453582797609),GSM,330,110,65534,4865,,-66.08070374,18.44535828,1000,4,1,1362017721,1361998992,,-66.08070374,18.44535828
POINT (-66.1960601796335 18.4206390400597),UMTS,330,110,51003,907999,,-66.19606018,18.42063904,1000,1,1,1362058161,1362038361,,-66.19606018,18.42063904
POINT (-66.8428802502233 18.0649566699144),GSM,330,110,53,56211,,-66.84288025,18.06495667,1000,1,1,1362095691,1362075891,,-66.84288025,18.06495667
POINT (-66.3484930001518 18.3942729995993),UMTS,330,110,51004,1020943,,-66.348493,18.394273,6305,5,1,1362115339,1368344028,,-66.348493,18.394273
POINT (-66.3824820000442 18.4161779998149),UMTS,330,110,51004,1020973,,-66.382482,18.416178,5911,4,1,1362115594,1368343907,,-66.382482,18.416178
POINT (-66.7556759996476 18.4620099999616),UMTS,330,110,51005,1297417,,-66.755676,18.46201,1000,8,1,1362152261,1478754381,,-66.755676,18.46201
POINT (-66.7494964601934 18.464584349788),UMTS,330,110,51005,1297416,,-66.74949646,18.46458435,1000,1,1,1362152501,1362132701,,-66.74949646,18.46458435
POINT (-66.0628509497115 18.4481048596516),UMTS,330,110,41001,1401827,,-66.06285095,18.44810486,1000,1,1,1362431175,1362411375,,-66.06285095,18.44810486
POINT (-66.5998080000391 18.0189509998888),UMTS,330,110,51001,744498,,-66.599808,18.018951,1000,2,1,1362488786,1433158321,,-66.599808,18.018951
POINT (-66.3721159995537 18.3286290004281),UMTS,330,110,51004,1034772,,-66.372116,18.328629,1000,5,1,1362594470,1362574916,,-66.372116,18.328629
POINT (-66.1054229703937 18.4041595499233),UMTS,330,110,41001,1408199,,-66.10542297,18.40415955,1000,1,1,1362594476,1362574676,,-66.10542297,18.40415955
POINT (-66.1043930002367 18.4065629997826),UMTS,330,110,41001,1408228,,-66.104393,18.406563,1000,4,1,1362594533,1362574913,,-66.104393,18.406563
POINT (-66.1680060001767 18.1138069998932),UMTS,330,110,41004,1181121,,-66.168006,18.113807,1000,7,1,1362621181,1432567517,,-66.168006,18.113807
POINT (-66.1466219997055 18.118171999738),UMTS,330,110,41004,1220950,,-66.146622,18.118172,1311,4,1,1362621671,1364992668,,-66.146622,18.118172
POINT (-66.6149139996813 18.0113979996181),UMTS,330,110,51001,744829,,-66.614914,18.011398,1000,3,1,1362789067,1452161605,,-66.614914,18.011398
POINT (-66.4363860001138 18.4311680004029),UMTS,330,110,51004,1043343,,-66.436386,18.431168,1463,6,1,1362820106,1366632062,,-66.436386,18.431168
POINT (-66.7639160001233 18.0567170003893),UMTS,330,110,51001,746429,,-66.763916,18.056717,1243,2,1,1362847011,1441015543,,-66.763916,18.056717
POINT (-65.8829498301705 17.9990387003758),UMTS,330,110,41002,1064777,,-65.88294983,17.9990387,1000,3,1,1362861490,1362841810,,-65.88294983,17.9990387
POINT (-67.1374510001635 18.2077789996012),UMTS,330,110,51002,842763,,-67.137451,18.207779,1130,6,1,1362980060,1484030664,,-67.137451,18.207779
POINT (-66.1411290000033 18.418578999921),UMTS,330,110,51003,885309,,-66.141129,18.418579,1000,4,1,1363025123,1363005531,,-66.141129,18.418579
POINT (-66.1280819999843 18.4220119999539),UMTS,330,110,51003,853300,,-66.128082,18.422012,1000,2,1,1363025392,1363005650,,-66.128082,18.422012
POINT (-66.0964900000134 18.3828760001273),UMTS,330,110,41001,1383158,,-66.09649,18.382876,5269,2,1,1363026370,1448457007,,-66.09649,18.382876
POINT (-66.0542679999682 18.3303450004215),UMTS,330,110,41001,1386087,,-66.054268,18.330345,1000,4,1,1363026430,1482643486,,-66.054268,18.330345
POINT (-66.0442130003296 18.3215660002708),UMTS,330,110,41001,1383059,,-66.044213,18.321566,1642,7,1,1363026492,1487907571,,-66.044213,18.321566
POINT (-66.0443120003985 18.2977289999934),UMTS,330,110,41001,1387959,,-66.044312,18.297729,1000,2,1,1363026686,1475534133,,-66.044312,18.297729
POINT (-66.705092999842 18.1555939996634),UMTS,330,110,51005,1303887,,-66.705093,18.155594,1000,6,1,1363158942,1364136241,,-66.705093,18.155594
POINT (-67.0790909996498 18.177844999647),UMTS,330,110,51002,825735,,-67.079091,18.177845,9419,5,1,1363293565,1490107474,,-67.079091,18.177845
POINT (-67.0710779997498 18.1798569998007),UMTS,330,110,51002,825765,,-67.071078,18.179857,7648,6,1,1363293624,1474601098,,-67.071078,18.179857
POINT (-66.1150360099039 18.1954193100532),UMTS,330,110,41002,1093107,,-66.11503601,18.19541931,1000,4,1,1363548905,1363529283,,-66.11503601,18.19541931
POINT (-66.4830780003494 18.4508514404417),UMTS,330,110,51004,1004372,,-66.483078,18.45085144,1000,1,1,1363577914,1363558114,,-66.483078,18.45085144
POINT (-65.9009720002576 18.2817670004468),UMTS,330,110,41002,1086008,,-65.900972,18.281767,4000,8,1,1363580508,1462661541,,-65.900972,18.281767
POINT (-66.2338260002696 18.1147389997051),UMTS,330,110,41004,1198449,,-66.233826,18.114739,1000,4,1,1363723361,1372935113,,-66.233826,18.114739
POINT (-66.2111660003106 18.0881310002455),UMTS,330,110,41004,1198480,,-66.211166,18.088131,2787,8,1,1363723542,1490458495,,-66.211166,18.088131
POINT (-66.3018040000545 18.1536710000167),UMTS,330,110,51004,1000842,,-66.301804,18.153671,1000,5,1,1363732312,1381241181,,-66.301804,18.153671
POINT (-66.3085550002131 18.161888000331),UMTS,330,110,51004,1000841,,-66.308555,18.161888,2851,12,1,1363732384,1381241360,,-66.308555,18.161888
POINT (-65.9722137503642 18.3560943595671),UMTS,330,110,41001,1385288,,-65.97221375,18.35609436,1000,12,1,1363749981,1363731549,,-65.97221375,18.35609436
POINT (-66.3391570003952 18.191162000426),UMTS,330,110,51004,1036772,,-66.339157,18.191162,2341,10,1,1363814991,1383059431,,-66.339157,18.191162
POINT (-66.319382000379 18.1805880002361),UMTS,330,110,51004,1019472,,-66.319382,18.180588,1226,5,1,1363815113,1384447599,,-66.319382,18.180588
POINT (-66.1521148699053 18.3478546100023),UMTS,330,110,51003,909871,,-66.15211487,18.34785461,1000,3,1,1363844485,1363824804,,-66.15211487,18.34785461
POINT (-66.8434300003942 18.4730989996192),UMTS,330,110,51005,1272616,,-66.84343,18.473099,1182,5,1,1363868056,1451254950,,-66.84343,18.473099
POINT (-66.294575000336 18.1947430000894),GSM,330,110,56,55613,,-66.294575,18.194743,9697,209,1,1363964921,1477550171,,-66.294575,18.194743
POINT (-66.1644744902055 18.3904266396777),UMTS,330,110,51003,907769,,-66.16447449,18.39042664,1000,1,1,1364002388,1363982588,,-66.16447449,18.39042664
POINT (-66.1644744902055 18.3904266396777),UMTS,330,110,51003,907799,,-66.16447449,18.39042664,1000,1,1,1364002480,1363982680,,-66.16447449,18.39042664
POINT (-66.1651610002799 18.3904270003059),GSM,330,110,51,411,,-66.165161,18.390427,1000,2,1,1364002539,1363982816,,-66.165161,18.390427
POINT (-66.1644744902055 18.3904266396777),GSM,330,110,51,611,,-66.16447449,18.39042664,1000,1,1,1364002661,1363982861,,-66.16447449,18.39042664
POINT (-67.0236050003704 18.3805390002747),UMTS,330,110,51005,1294717,,-67.023605,18.380539,1560,5,1,1364185045,1439384227,,-67.023605,18.380539
POINT (-66.6368866001364 18.4522247303871),UMTS,330,110,51005,1285886,,-66.6368866,18.45222473,1000,5,1,1364269843,1364250283,,-66.6368866,18.45222473
POINT (-67.1288680000581 18.4748840000966),UMTS,330,110,51005,1274516,,-67.128868,18.474884,1150,4,1,1364276105,1443687918,,-67.128868,18.474884
POINT (-67.1336739995554 18.47969099964),UMTS,330,110,51005,1274515,,-67.133674,18.479691,1693,4,1,1364276225,1456680259,,-67.133674,18.479691
POINT (-67.1285247800945 18.4783172600336),GSM,330,110,52,29311,,-67.12852478,18.47831726,1000,2,1,1364276687,1364256947,,-67.12852478,18.47831726
POINT (-67.1285247800945 18.4783172600336),GSM,330,110,52,30512,,-67.12852478,18.47831726,1000,3,1,1364276870,1364257187,,-67.12852478,18.47831726
POINT (-65.893936159626 18.0979156501871),GSM,330,110,43,17511,,-65.89393616,18.09791565,1000,3,1,1364284571,1364264950,,-65.89393616,18.09791565
POINT (-65.893936159626 18.0979156501871),GSM,330,110,43,44211,,-65.89393616,18.09791565,1000,2,1,1364284630,1364265010,,-65.89393616,18.09791565
POINT (-66.1405399998211 18.1194959996407),UMTS,330,110,41004,1198779,,-66.14054,18.119496,1167,7,1,1364391429,1434830965,,-66.14054,18.119496
POINT (-66.1118319997469 18.144608000259),UMTS,330,110,41004,1059578,,-66.111832,18.144608,1000,3,1,1364401544,1364979070,,-66.111832,18.144608
POINT (-66.1124419999983 18.144608000259),UMTS,330,110,41002,1059608,,-66.112442,18.144608,1000,9,1,1364407702,1369232482,,-66.112442,18.144608
POINT (-66.1109159997735 18.1391139996114),UMTS,330,110,41002,1059408,,-66.110916,18.139114,1000,3,1,1364410253,1382901177,,-66.110916,18.139114
POINT (-66.1122894300132 18.1446075398061),UMTS,330,110,41002,1227149,,-66.11228943,18.14460754,1000,1,1,1364417483,1364397683,,-66.11228943,18.14460754
POINT (-66.2052510000336 18.0963309997759),UMTS,330,110,41004,1198581,,-66.205251,18.096331,1672,13,1,1364423939,1482643486,,-66.205251,18.096331
POINT (-66.2393189999718 18.1185150002671),GSM,330,110,43,49013,,-66.239319,18.118515,1000,2,1,1364424440,1365150465,,-66.239319,18.118515
POINT (-66.2515409997173 18.1226349996056),UMTS,330,110,41004,1215780,,-66.251541,18.122635,1036,5,1,1364424542,1365150373,,-66.251541,18.122635
POINT (-66.2877250001087 18.1373989996641),UMTS,330,110,41004,1235181,,-66.287725,18.137399,4913,4,1,1364424959,1384447660,,-66.287725,18.137399
POINT (-66.2975980003474 18.1444360004211),UMTS,330,110,41004,1235151,,-66.297598,18.144436,3105,16,1,1364425021,1381241118,,-66.297598,18.144436
POINT (-65.9042359996916 18.2201390003146),UMTS,330,110,41002,1094478,,-65.904236,18.220139,1000,10,1,1364436794,1443017072,,-65.904236,18.220139
POINT (-65.9062960002602 18.219039999996),UMTS,330,110,41002,1094508,,-65.906296,18.21904,1000,5,1,1364437187,1486456761,,-65.906296,18.21904
POINT (-66.05735778993 18.4481048596516),UMTS,330,110,41001,1381458,,-66.05735779,18.44810486,1000,3,1,1364586211,1364570136,,-66.05735779,18.44810486
POINT (-66.05735778993 18.4481048596516),UMTS,330,110,41001,1381488,,-66.05735779,18.44810486,1000,2,1,1364589815,1364570080,,-66.05735779,18.44810486
POINT (-65.6694029999484 18.3406449996671),UMTS,330,110,41003,1127413,,-65.669403,18.340645,2327,4,1,1364608442,1437418585,,-65.669403,18.340645
POINT (-65.6655120003785 18.3412929998721),UMTS,330,110,41003,1127443,,-65.665512,18.341293,2481,9,1,1364608560,1471165288,,-65.665512,18.341293
POINT (-67.1280100000614 18.0266759999975),UMTS,330,110,51002,819164,,-67.12801,18.026676,1427,8,1,1364625760,1462743092,,-67.12801,18.026676
POINT (-67.1086140004358 18.0347459998281),UMTS,330,110,51002,818935,,-67.108614,18.034746,3027,2,1,1364626007,1456547485,,-67.108614,18.034746
POINT (-67.0835120002786 18.044510999583),UMTS,330,110,51002,818965,,-67.083512,18.044511,5893,9,1,1364626622,1465147491,,-67.083512,18.044511
POINT (-66.0899759999924 18.1604020001523),GSM,330,110,43,11013,,-66.089976,18.160402,3737,4,1,1364665293,1474733257,,-66.089976,18.160402
POINT (-66.1392970000564 18.0900499997078),UMTS,330,110,41004,1243550,,-66.139297,18.09005,13631,6,1,1364677780,1450210279,,-66.139297,18.09005
POINT (-66.3215729997941 18.1833380002486),UMTS,330,110,51004,1036742,,-66.321573,18.183338,15462,10,1,1364681647,1383059631,,-66.321573,18.183338
POINT (-66.3388824499651 18.2050323495633),UMTS,330,110,51004,1036741,,-66.33888245,18.20503235,1000,1,1,1364681772,1364661972,,-66.33888245,18.20503235
POINT (-66.3158409998622 18.206661000205),UMTS,330,110,51004,1001571,,-66.315841,18.206661,2471,27,1,1364681834,1384448583,,-66.315841,18.206661
POINT (-66.3294070004327 18.2092900000335),UMTS,330,110,51004,1004572,,-66.329407,18.20929,1000,10,1,1364681975,1384332774,,-66.329407,18.20929
POINT (-67.1693800003867 18.0261609996305),UMTS,330,110,51002,819434,,-67.16938,18.026161,1000,4,1,1364691726,1458155803,,-67.16938,18.026161
POINT (-65.9941860000838 18.3907699999356),GSM,330,110,65535,18689,,-65.994186,18.39077,1000,4,1,1364760083,1364740463,,-65.994186,18.39077
POINT (-66.2892860001488 18.1923500003523),GSM,330,110,56,18111,,-66.289286,18.19235,9078,123,1,1364844775,1478336375,,-66.289286,18.19235
POINT (-66.0408782997936 18.170700070352),UMTS,330,110,41002,1059508,,-66.0408783,18.17070007,1000,10,1,1364946632,1375787568,,-66.0408783,18.17070007
POINT (-66.2853240998273 18.1295013396152),UMTS,330,110,41004,1235150,,-66.2853241,18.12950134,1000,1,1,1364995738,1364975938,,-66.2853241,18.12950134
POINT (-66.2647249997589 18.1205749999364),UMTS,330,110,41004,1197679,,-66.264725,18.120575,1000,2,1,1364996024,1381912791,,-66.264725,18.120575
POINT (-66.2202300001144 18.1091770004183),GSM,330,110,43,49011,,-66.22023,18.109177,1000,5,1,1364996435,1435354393,,-66.22023,18.109177
POINT (-66.155701000201 18.1111149998574),UMTS,330,110,41004,1243551,,-66.155701,18.111115,1000,7,1,1364997662,1450210279,,-66.155701,18.111115
POINT (-66.1425018303951 18.1198883099976),UMTS,330,110,41004,1234651,,-66.14250183,18.11988831,1000,1,1,1364997881,1364978081,,-66.14250183,18.11988831
POINT (-66.1416440003703 18.1190299997348),UMTS,330,110,41004,1220980,,-66.141644,18.11903,1000,8,1,1365012221,1365163570,,-66.141644,18.11903
POINT (-66.0051727297376 18.3643341100312),UMTS,330,110,41001,1438958,,-66.00517273,18.36433411,1000,1,1,1365028502,1365008702,,-66.00517273,18.36433411
POINT (-66.3800809999382 18.3348080002891),UMTS,330,110,51004,1034741,,-66.380081,18.334808,1000,4,1,1365028745,1365009124,,-66.380081,18.334808
POINT (-66.2647247299623 18.1267547597244),UMTS,330,110,41004,1197681,,-66.26472473,18.12675476,1000,1,1,1365169960,1365150160,,-66.26472473,18.12675476
POINT (-66.1466217002313 18.1143951403235),UMTS,330,110,41004,1220951,,-66.1466217,18.11439514,1000,1,1,1365183444,1365163644,,-66.1466217,18.11439514
POINT (-67.112295000214 18.1947949997895),UMTS,330,110,51002,839935,,-67.112295,18.194795,1098,11,1,1365540413,1476416260,,-67.112295,18.194795
POINT (-66.0532380001335 17.9853059996722),UMTS,330,110,41004,1196579,,-66.053238,17.985306,1000,2,1,1365553417,1457499397,,-66.053238,17.985306
POINT (-66.0402690001142 18.0190279998424),UMTS,330,110,41004,1196381,,-66.040269,18.019028,6806,9,1,1365553478,1490687904,,-66.040269,18.019028
POINT (-65.9804534900365 18.1418609599154),UMTS,330,110,41002,1102708,,-65.98045349,18.14186096,1000,5,1,1365638074,1365618572,,-65.98045349,18.14186096
POINT (-66.3482159999684 17.9902649999299),UMTS,330,110,41004,1202650,,-66.348216,17.990265,16299,5,1,1365683945,1491317330,,-66.348216,17.990265
POINT (-66.3148500000274 17.9928589999429),UMTS,330,110,41004,1202649,,-66.31485,17.992859,1000,2,1,1365684126,1450210286,,-66.31485,17.992859
POINT (-65.8228300003042 18.1073000001949),UMTS,330,110,41002,1063908,,-65.82283,18.1073,1000,18,1,1365734480,1473755847,,-65.82283,18.1073
POINT (-65.8238983202513 18.1089019796427),GSM,330,110,43,15312,,-65.82389832,18.10890198,1000,1,1,1365734538,1365714738,,-65.82389832,18.10890198
POINT (-66.1697719997779 18.4347639998588),UMTS,330,110,51003,905900,,-66.169772,18.434764,1936,7,1,1365903239,1368207086,,-66.169772,18.434764
POINT (-66.9568634002257 18.0855560298869),UMTS,330,110,51002,827863,,-66.9568634,18.08555603,1000,1,1,1365925510,1365905710,,-66.9568634,18.08555603
POINT (-66.2345123295803 18.3025360103287),UMTS,330,110,51004,1001441,,-66.23451233,18.30253601,1000,1,1,1366001617,1365981817,,-66.23451233,18.30253601
POINT (-66.0436248796844 18.4453582797609),UMTS,330,110,41001,1380388,,-66.04362488,18.44535828,1000,2,1,1366204725,1366184985,,-66.04362488,18.44535828
POINT (-66.0436248796844 18.4453582797609),UMTS,330,110,41001,1386597,,-66.04362488,18.44535828,1000,1,1,1366204845,1366185045,,-66.04362488,18.44535828
